numFriends,numFollowers,followerFriendRatio,timesListed,hasUrlCheck,verifiedUser,numTweets,bioCheck,locationCheck,existingLocationCheck,wotTrustValue,mediaContent,accountAge,profileImgCheck,headerImgCheck,tweetRatio,Indegree,Harmonic,alexaCountryRank,alexaDeltaRank,alexaPopularity,alexaReachRank,class,event
270,29,0.107407406,0,FALSE,FALSE,108,TRUE,TRUE,FALSE,0,15,1393410814,FALSE,TRUE,0.20798284,0,0,0,0,0,0,fake,bringback
75,58,0.7733333,0,FALSE,FALSE,204,TRUE,TRUE,FALSE,0,3,1280346479,FALSE,TRUE,0.111604184,0,0,0,0,0,0,fake,bringback
80,5,0.0625,0,FALSE,FALSE,19,TRUE,TRUE,FALSE,0,4,1366786097,FALSE,TRUE,0.022962667,0,0,0,0,0,0,fake,bringback
762,2081,2.730971,40,TRUE,FALSE,20226,TRUE,TRUE,FALSE,0,1413,1255168326,FALSE,TRUE,9.543717,7,7,0,0,0,0,fake,bringback
224,186,0.83035713,0,FALSE,FALSE,2032,TRUE,TRUE,TRUE,0,119,1346191396,FALSE,TRUE,1.906563,0,0,0,0,0,0,fake,bringback
29,6,0.20689656,0,FALSE,FALSE,12,TRUE,TRUE,FALSE,0,12,1340222829,FALSE,TRUE,0.010573872,0,0,0,0,0,0,fake,bringback
69,39,0.5652174,1,FALSE,FALSE,306,TRUE,TRUE,TRUE,0,48,1391874818,FALSE,TRUE,0.56978065,0,0,0,0,0,0,fake,bringback
222,85,0.3828829,1,FALSE,FALSE,227,TRUE,TRUE,TRUE,0,31,1379373753,FALSE,TRUE,0.33297297,0,0,0,0,0,0,fake,bringback
242,46,0.19008264,0,FALSE,FALSE,21,TRUE,FALSE,FALSE,0,6,1325668063,FALSE,TRUE,0.016112566,0,0,0,0,0,0,fake,bringback
223,20,0.089686096,0,FALSE,FALSE,711,TRUE,FALSE,FALSE,0,2900,1346433709,FALSE,TRUE,0.6688695,0,0,0,0,0,0,fake,bringback
451,409,0.90687364,3,FALSE,FALSE,10329,TRUE,TRUE,TRUE,0,19,1327532417,FALSE,TRUE,8.058498,0,0,0,0,0,0,fake,bringback
304,369,1.2138158,4,FALSE,FALSE,59572,TRUE,TRUE,FALSE,0,13400,1326218875,FALSE,TRUE,45.932182,0,0,0,0,0,0,fake,bringback
1134,1332,1.1746032,3,FALSE,FALSE,5903,TRUE,TRUE,TRUE,0,1361,1326130125,FALSE,TRUE,4.5478263,0,0,0,0,0,0,fake,bringback
143,55,0.3846154,0,FALSE,FALSE,657,TRUE,TRUE,FALSE,0,7,1313318892,FALSE,TRUE,0.4542749,0,0,0,0,0,0,fake,bringback
92,29,0.3152174,0,FALSE,FALSE,368,TRUE,TRUE,FALSE,0,46,1349243081,FALSE,TRUE,0.35711807,0,0,0,0,0,0,fake,bringback
304,89,0.29276314,0,FALSE,FALSE,2583,TRUE,TRUE,FALSE,0,191,1294864475,FALSE,TRUE,1.5561614,0,0,0,0,0,0,fake,bringback
22,21,0.95454544,0,FALSE,FALSE,55,TRUE,TRUE,FALSE,0,5,1245916059,FALSE,TRUE,0.024703713,0,0,0,0,0,0,fake,bringback
154,174,1.1298702,1,FALSE,FALSE,1442,TRUE,TRUE,FALSE,0,0,1390432673,FALSE,TRUE,2.6041095,0,0,0,0,0,0,fake,bringback
11,4,0.36363637,0,FALSE,FALSE,25,TRUE,FALSE,FALSE,0,3,1351454200,FALSE,TRUE,0.024878597,0,0,0,0,0,0,fake,bringback
109,36,0.33027524,1,FALSE,FALSE,854,TRUE,TRUE,FALSE,0,648,1318086768,FALSE,TRUE,0.6139129,0,0,0,0,0,0,fake,bringback
131,158,1.2061069,0,TRUE,FALSE,2124,TRUE,TRUE,FALSE,0,181,1250606837,FALSE,TRUE,0.9778589,0,0,0,0,0,0,fake,bringback
384,64,0.16666667,0,FALSE,FALSE,319,TRUE,TRUE,FALSE,0,0,1332275809,FALSE,TRUE,0.2600156,0,0,0,0,0,0,fake,bringback
72,12,0.16666667,0,FALSE,FALSE,118,TRUE,FALSE,FALSE,0,16,1320494279,FALSE,TRUE,0.08656041,0,0,0,0,0,0,fake,bringback
25,0,0,0,FALSE,FALSE,7,TRUE,TRUE,FALSE,0,2,1382363123,FALSE,TRUE,0.01081691,0,0,0,0,0,0,fake,bringback
218,102,0.4678899,0,TRUE,FALSE,838,TRUE,TRUE,FALSE,0,17,1375204385,FALSE,TRUE,1.1479651,0,0,0,0,0,0,fake,bringback
1503,319,0.21224219,0,TRUE,FALSE,3231,TRUE,TRUE,FALSE,0,104,1354810015,FALSE,TRUE,3.3446124,0,0,0,0,0,0,fake,bringback
248,350,1.4112903,0,FALSE,FALSE,4725,TRUE,TRUE,FALSE,0,161,1308091187,FALSE,TRUE,3.135871,0,0,0,0,0,0,fake,bringback
722,165,0.22853185,0,FALSE,FALSE,391,TRUE,TRUE,FALSE,0,90,1264698342,FALSE,TRUE,0.19462512,0,0,0,0,0,0,fake,bringback
821,610,0.74299634,0,TRUE,FALSE,710,TRUE,TRUE,FALSE,0,92,1369147595,FALSE,TRUE,0.88740355,0,0,0,0,0,0,fake,bringback
1867,2186,1.1708623,0,FALSE,FALSE,9357,TRUE,TRUE,FALSE,0,83,1315722423,FALSE,TRUE,6.596712,0,0,0,0,0,0,fake,bringback
361,490,1.3573407,16,FALSE,FALSE,10550,TRUE,TRUE,FALSE,0,410,1294963679,FALSE,TRUE,6.3652983,0,0,0,0,0,0,fake,eclipse
2708,2647,0.97747415,136,TRUE,FALSE,79987,TRUE,TRUE,FALSE,0,1684,1224068615,FALSE,TRUE,32.27932,0,0,0,0,0,0,fake,eclipse
605,1426,2.357025,48,TRUE,FALSE,5923,TRUE,TRUE,TRUE,10,1270,1242680113,FALSE,TRUE,2.61784,15,15,0,0,0,0,fake,eclipse
485,2236,4.610309,18,TRUE,FALSE,5809,TRUE,FALSE,FALSE,0,225,1393460035,FALSE,TRUE,11.226983,0,0,0,0,0,0,fake,eclipse
625,1022,1.6352,2,TRUE,FALSE,8498,TRUE,TRUE,FALSE,0,612,1385929664,FALSE,TRUE,14.056243,0,0,0,0,0,0,fake,eclipse
538,169,0.3141264,1,FALSE,FALSE,452,TRUE,FALSE,FALSE,0,7,1341269965,TRUE,TRUE,0.40304393,0,0,0,0,0,0,fake,eclipse
210,52,0.24761905,2,FALSE,FALSE,411,TRUE,TRUE,TRUE,0,10,1222259236,FALSE,TRUE,0.16447206,0,0,0,0,0,0,fake,eclipse
242,211,0.8719008,1,FALSE,FALSE,7091,TRUE,TRUE,FALSE,0,203,1319118206,FALSE,TRUE,5.1464167,0,0,0,0,0,0,fake,eclipse
905,1494,1.6508287,0,TRUE,FALSE,71241,TRUE,TRUE,FALSE,69,2658,1281321946,FALSE,TRUE,39.24472,0,0,0,0,0,0,fake,eclipse
336,229,0.68154764,4,FALSE,FALSE,8721,TRUE,FALSE,FALSE,0,265,1180670658,FALSE,TRUE,2.9262679,0,0,0,0,0,0,fake,eclipse
439,2318,5.2801824,64,TRUE,FALSE,58202,TRUE,TRUE,TRUE,0,1586,1238612775,FALSE,TRUE,25.19981,0,0,0,0,0,0,fake,eclipse
834,2479,2.9724221,19,FALSE,FALSE,51872,TRUE,TRUE,TRUE,0,1714,1291465615,FALSE,TRUE,30.550724,0,0,0,0,0,0,fake,eclipse
853,133,0.15592028,4,FALSE,FALSE,1302,TRUE,TRUE,TRUE,0,59,1237480164,FALSE,TRUE,0.5605475,0,0,0,0,0,0,fake,eclipse
2218,3604,1.6248872,232,TRUE,FALSE,31157,TRUE,TRUE,FALSE,57,1097,1205585931,FALSE,TRUE,11.574461,13693,13693,0,0,0,0,fake,eclipse
329,162,0.4924012,3,TRUE,FALSE,648,TRUE,TRUE,FALSE,0,0,1312800389,FALSE,TRUE,0.4465995,0,0,0,0,0,0,fake,eclipse
505,19073,37.76832,10,TRUE,FALSE,9595,TRUE,TRUE,FALSE,70,677,1303806619,FALSE,TRUE,6.1701856,74522,74522,0,0,0,0,fake,eclipse
840,2923,3.4797618,24,FALSE,FALSE,32520,TRUE,TRUE,FALSE,0,2009,1351077286,FALSE,TRUE,32.263687,0,0,0,0,0,0,fake,eclipse
3885,12443,3.2028315,240,TRUE,FALSE,6090,TRUE,TRUE,TRUE,0,0,1232788890,FALSE,TRUE,2.5620286,79,79,0,0,0,0,fake,eclipse
36761,37814,1.0286444,110,TRUE,FALSE,10377,TRUE,TRUE,TRUE,15,1245,1338892795,FALSE,FALSE,9.031585,139,139,0,0,0,0,fake,eclipse
198,204188,1031.2526,12688,TRUE,TRUE,92266,TRUE,TRUE,FALSE,60,20600,1178910879,FALSE,TRUE,30.749084,34463,34463,0,0,0,0,fake,eclipse
1634,797,0.4877601,7,TRUE,FALSE,1651,TRUE,TRUE,TRUE,0,171,1350384871,FALSE,TRUE,1.6250751,0,0,0,0,0,0,fake,eclipse
5821,5926,1.0180382,35,FALSE,FALSE,683,TRUE,FALSE,FALSE,0,160,1424212822,FALSE,TRUE,4.230074,0,0,0,0,0,0,fake,eclipse
199,20539,103.21105,149,TRUE,FALSE,19783,TRUE,TRUE,FALSE,0,0,1297636215,FALSE,TRUE,12.163151,0,0,0,0,0,0,fake,eclipse
1039,303,0.29162657,0,FALSE,FALSE,5775,TRUE,TRUE,FALSE,0,59,1242476821,FALSE,TRUE,2.549794,0,0,0,0,0,0,fake,eclipse
65,19,0.2923077,1,FALSE,FALSE,15,TRUE,TRUE,FALSE,0,0,1426424601,FALSE,TRUE,0.1104049,0,0,0,0,0,0,fake,eclipse
392,99,0.25255102,0,FALSE,FALSE,78,TRUE,TRUE,FALSE,0,48,1423426574,FALSE,TRUE,0.4573093,0,0,0,0,0,0,fake,eclipse
1889,1290,0.682901,88,FALSE,FALSE,81099,TRUE,TRUE,TRUE,0,2614,1250846048,FALSE,TRUE,37.4069,0,0,0,0,0,0,fake,eclipse
29052,31242,1.0753821,422,TRUE,FALSE,2867,TRUE,FALSE,FALSE,0,775,1354995427,FALSE,TRUE,2.978427,0,0,0,0,0,0,fake,eclipse
1,250,250,7,TRUE,FALSE,1226,TRUE,TRUE,FALSE,60,5164,1249875361,FALSE,FALSE,0.5625775,34463,34463,0,0,0,0,fake,eclipse
200,683,3.415,11,TRUE,FALSE,263,TRUE,TRUE,FALSE,0,38,1360309798,FALSE,FALSE,0.2918728,4,4,0,0,0,0,fake,eclipse
815,794,0.97423315,3,FALSE,FALSE,34470,TRUE,TRUE,FALSE,0,2595,1232751772,FALSE,TRUE,14.498767,0,0,0,0,0,0,fake,eclipse
239,457,1.9121339,3,TRUE,FALSE,982,TRUE,TRUE,TRUE,0,243,1347552979,FALSE,TRUE,0.9363744,0,0,0,0,0,0,fake,eclipse
138,135,0.9782609,0,FALSE,FALSE,154,TRUE,TRUE,TRUE,0,60,1359405310,FALSE,TRUE,0.16894376,0,0,0,0,0,0,fake,eclipse
16,94,5.875,2,TRUE,FALSE,272,TRUE,TRUE,TRUE,0,122,1402163109,FALSE,FALSE,0.6528055,35,35,0,0,0,0,fake,eclipse
493,388,0.78701824,34,FALSE,FALSE,4922,TRUE,TRUE,FALSE,0,116,1195204806,FALSE,TRUE,1.7503469,0,0,0,0,0,0,fake,eclipse
3,2,0.6666667,0,FALSE,FALSE,3,TRUE,FALSE,FALSE,0,7,1420984563,FALSE,TRUE,0.015088859,0,0,0,0,0,0,fake,eclipse
564,613,1.0868795,7,FALSE,FALSE,17955,TRUE,TRUE,FALSE,0,5240,1409065242,FALSE,TRUE,53.314163,0,0,0,0,0,0,fake,eclipse
153,56,0.36601308,1,FALSE,FALSE,3403,TRUE,FALSE,FALSE,0,0,1235606985,FALSE,TRUE,1.4515467,0,0,0,0,0,0,fake,eclipse
271,161,0.59409595,1,FALSE,FALSE,3999,TRUE,TRUE,FALSE,0,410,1381079437,FALSE,TRUE,6.0527906,0,0,0,0,0,0,fake,eclipse
67,4011,59.865673,34,TRUE,TRUE,456,TRUE,TRUE,TRUE,0,109,1332164172,FALSE,TRUE,0.371688,473,473,0,0,0,0,fake,eclipse
1520,1828,1.2026316,60,TRUE,FALSE,1896,TRUE,TRUE,FALSE,0,230,1318247989,FALSE,TRUE,1.3660938,0,0,0,0,0,0,fake,eclipse
683,215,0.31478772,3,TRUE,FALSE,2699,TRUE,TRUE,TRUE,0,329,1264062689,FALSE,TRUE,1.3394271,0,0,0,0,0,0,fake,eclipse
1382,1225,0.8863965,72,TRUE,FALSE,13449,TRUE,TRUE,FALSE,68,261,1249357643,FALSE,TRUE,6.1544795,193085,193085,0,0,0,0,fake,eclipse
3303,3949,1.1955798,74,TRUE,FALSE,23427,TRUE,TRUE,FALSE,0,3030,1360256096,FALSE,TRUE,25.981256,0,0,0,0,0,0,fake,eclipse
269,72,0.267658,0,FALSE,FALSE,885,TRUE,TRUE,TRUE,0,43,1274884193,FALSE,TRUE,0.46830618,0,0,0,0,0,0,fake,eclipse
26361,31237,1.1849703,28,FALSE,FALSE,1931,TRUE,TRUE,FALSE,0,681,1285182492,FALSE,TRUE,1.0905932,0,0,0,0,0,0,fake,eclipse
460,711,1.5456522,17,FALSE,FALSE,20715,TRUE,TRUE,TRUE,0,2751,1215672243,FALSE,TRUE,8.044309,0,0,0,0,0,0,fake,eclipse
745,1873,2.5140939,34,TRUE,FALSE,32312,TRUE,TRUE,FALSE,0,1649,1235496412,FALSE,TRUE,13.775236,0,0,0,0,0,0,fake,eclipse
676,850,1.2573965,18,FALSE,FALSE,3489,TRUE,TRUE,FALSE,0,1205,1399411524,FALSE,TRUE,7.77939,0,0,0,0,0,0,fake,eclipse
498,881,1.7690763,93,TRUE,FALSE,5403,TRUE,TRUE,FALSE,0,1136,1296567428,FALSE,TRUE,3.2968886,0,0,0,0,0,0,fake,eclipse
502,214,0.42629483,5,TRUE,FALSE,376,TRUE,FALSE,FALSE,0,43,1413541759,FALSE,TRUE,1.3195556,0,0,0,0,0,0,fake,eclipse
246,112,0.45528457,5,TRUE,FALSE,177,TRUE,TRUE,FALSE,0,158,1410689549,FALSE,TRUE,0.5566854,0,0,0,0,0,0,fake,eclipse
848,486,0.5731132,3,TRUE,FALSE,7412,TRUE,FALSE,FALSE,0,476,1363054522,FALSE,TRUE,8.526566,0,0,0,0,0,0,fake,eclipse
75,36,0.48,0,FALSE,FALSE,355,TRUE,FALSE,FALSE,0,231,1400863346,FALSE,TRUE,0.82236654,0,0,0,0,0,0,fake,eclipse
413,610,1.4769976,20,TRUE,FALSE,14661,TRUE,FALSE,FALSE,0,20900,1413360952,FALSE,TRUE,51.078083,0,0,0,0,0,0,fake,eclipse
199,304,1.5276382,9,TRUE,FALSE,3560,TRUE,FALSE,FALSE,0,1135,1355490672,FALSE,TRUE,3.720639,0,0,0,0,0,0,fake,eclipse
186,70,0.37634408,0,FALSE,FALSE,30,TRUE,TRUE,TRUE,0,11,1378394140,FALSE,TRUE,0.043368995,0,0,0,0,0,0,fake,eclipse
1028,746,0.72568095,14,TRUE,FALSE,2662,TRUE,TRUE,TRUE,51,0,1249237148,FALSE,TRUE,1.2174101,0,0,0,0,0,0,fake,eclipse
679,93,0.13696612,1,TRUE,FALSE,22,TRUE,TRUE,TRUE,0,33,1423739770,FALSE,TRUE,0.13181512,3,3,0,0,0,0,fake,eclipse
3878,3810,0.9824652,80,TRUE,FALSE,2456,TRUE,TRUE,TRUE,0,88,1248171539,FALSE,TRUE,1.1169027,127,127,0,0,0,0,fake,eclipse
27,28,1.037037,1,TRUE,FALSE,869,TRUE,TRUE,FALSE,0,0,1409683930,FALSE,TRUE,2.6367145,0,0,0,0,0,0,fake,eclipse
150,57,0.38,5,FALSE,FALSE,178,TRUE,TRUE,TRUE,0,36,1248032148,FALSE,FALSE,0.080889,0,0,0,0,0,0,fake,eclipse
47,14,0.29787233,1,FALSE,FALSE,91,TRUE,FALSE,FALSE,0,19,1418549026,FALSE,TRUE,0.40093175,0,0,0,0,0,0,fake,eclipse
5392,10081,1.8696216,32,TRUE,FALSE,12667,TRUE,TRUE,TRUE,69,341,1342022837,FALSE,TRUE,11.38415,0,0,0,0,0,0,fake,eclipse
211,207,0.9810427,1,TRUE,FALSE,196,TRUE,TRUE,FALSE,0,218,1421937271,FALSE,FALSE,1.0439408,0,0,0,0,0,0,fake,eclipse
240,624,2.6,31,TRUE,FALSE,12862,TRUE,TRUE,TRUE,0,889,1251432349,FALSE,TRUE,5.951363,0,0,0,0,0,0,fake,eclipse
139,181,1.3021582,1,FALSE,FALSE,1664,TRUE,TRUE,TRUE,0,133,1305693177,FALSE,FALSE,1.0853354,0,0,0,0,0,0,fake,eclipse
9,3,0.33333334,0,FALSE,FALSE,16,TRUE,FALSE,FALSE,0,9,1425503242,FALSE,TRUE,0.10923293,0,0,0,0,0,0,fake,eclipse
340,298,0.87647057,19,FALSE,FALSE,22413,TRUE,TRUE,FALSE,0,1220,1249514803,FALSE,TRUE,10.26528,0,0,0,0,0,0,fake,eclipse
637,1841,2.8901098,13,FALSE,FALSE,128843,TRUE,TRUE,FALSE,0,0,1320788124,FALSE,TRUE,94.84514,0,0,0,0,0,0,fake,eclipse
176,233,1.3238636,2,FALSE,FALSE,20432,TRUE,TRUE,FALSE,0,1573,1361427502,FALSE,TRUE,23.006592,0,0,0,0,0,0,fake,eclipse
1418,486,0.34273624,6,TRUE,FALSE,24048,TRUE,TRUE,FALSE,57,132,1272506373,FALSE,FALSE,12.542816,13693,13693,0,0,0,0,fake,eclipse
864,359,0.41550925,10,FALSE,FALSE,18230,TRUE,TRUE,FALSE,0,2199,1258516491,FALSE,TRUE,8.767825,0,0,0,0,0,0,fake,eclipse
75,35,0.46666667,2,TRUE,FALSE,361,TRUE,TRUE,TRUE,0,158,1403356901,FALSE,TRUE,0.89623475,1,1,0,0,0,0,fake,eclipse
76,489,6.4342103,3,FALSE,FALSE,10501,TRUE,TRUE,TRUE,0,25,1362841950,FALSE,TRUE,12.046309,0,0,0,0,0,0,fake,eclipse
1029,355,0.34499514,16,TRUE,FALSE,1070,TRUE,TRUE,TRUE,0,117,1397827385,FALSE,TRUE,2.2922473,0,0,0,0,0,0,fake,eclipse
27,26,0.962963,2,TRUE,FALSE,1039,TRUE,FALSE,FALSE,71,19,1307694795,FALSE,TRUE,0.68808335,5165,5165,0,0,0,0,fake,eclipse
267,187,0.70037454,4,FALSE,FALSE,7845,TRUE,TRUE,FALSE,0,945,1241380886,FALSE,TRUE,3.444546,0,0,0,0,0,0,fake,eclipse
210,25,0.11904762,3,FALSE,FALSE,33,TRUE,FALSE,FALSE,0,3,1366539132,FALSE,TRUE,0.03981071,0,0,0,0,0,0,fake,eclipse
0,3844,0,573,TRUE,FALSE,1129000,TRUE,FALSE,FALSE,10,67600,1328257614,FALSE,TRUE,887.583,0,0,0,0,0,0,fake,eclipse
167,125,0.74850297,1,FALSE,FALSE,104,TRUE,FALSE,FALSE,0,0,1417563690,FALSE,TRUE,0.4363177,0,0,0,0,0,0,fake,eclipse
866,271,0.31293303,8,FALSE,FALSE,2066,TRUE,TRUE,TRUE,0,50,1276722119,FALSE,TRUE,1.105718,0,0,0,0,0,0,fake,eclipse
251,107,0.42629483,2,FALSE,FALSE,2746,TRUE,FALSE,FALSE,0,186,1243264017,FALSE,TRUE,1.2173519,0,0,0,0,0,0,fake,eclipse
217,66,0.30414745,1,FALSE,FALSE,776,TRUE,TRUE,FALSE,0,0,1420552989,FALSE,TRUE,3.8084016,0,0,0,0,0,0,fake,eclipse
819,1203,1.4688644,113,TRUE,FALSE,11724,TRUE,TRUE,TRUE,0,1017,1237331282,FALSE,TRUE,5.0439243,4,4,0,0,0,0,fake,eclipse
0,3,0,3,TRUE,FALSE,59130,TRUE,FALSE,FALSE,66,2,1407305816,FALSE,TRUE,165.59207,57220,57220,0,0,0,0,fake,eclipse
105,21,0.2,1,FALSE,FALSE,478,TRUE,TRUE,TRUE,0,33,1294487222,FALSE,TRUE,0.28745776,0,0,0,0,0,0,fake,eclipse
0,312,0,23,FALSE,FALSE,205876,TRUE,TRUE,FALSE,0,21800,1417744288,FALSE,FALSE,871.37164,0,0,0,0,0,0,fake,eclipse
28,10064,359.42856,6,TRUE,FALSE,4890,TRUE,TRUE,FALSE,0,18600,1418128104,FALSE,FALSE,21.093767,0,0,0,0,0,0,fake,eclipse
56,47,0.83928573,7,TRUE,FALSE,243,TRUE,TRUE,FALSE,57,52,1374734219,FALSE,TRUE,0.3310333,13693,13693,0,0,0,0,fake,eclipse
279,110,0.39426523,2,TRUE,FALSE,162668,TRUE,TRUE,TRUE,0,10,1369863787,FALSE,TRUE,205.79538,0,0,0,0,0,0,fake,eclipse
2001,495,0.24737631,22,TRUE,FALSE,5512,TRUE,TRUE,TRUE,5,509,1302275481,FALSE,TRUE,3.5048132,0,0,0,0,0,0,fake,eclipse
98,141,1.4387755,2,TRUE,FALSE,3659,TRUE,TRUE,FALSE,0,97,1345548964,FALSE,TRUE,3.4137435,0,0,0,0,0,0,fake,eclipse
1077,572,0.5311049,24,TRUE,FALSE,3685,TRUE,TRUE,TRUE,0,176,1162151719,FALSE,TRUE,1.1535472,0,0,0,0,0,0,fake,eclipse
105,152,1.4476191,7,TRUE,FALSE,1315,TRUE,TRUE,FALSE,0,93,1319121587,FALSE,TRUE,0.95448273,0,0,0,0,0,0,fake,eclipse
151,128,0.8476821,9,TRUE,FALSE,6137,TRUE,TRUE,TRUE,0,52,1272436989,FALSE,TRUE,3.1996264,0,0,0,0,0,0,fake,eclipse
0,3,0,3,TRUE,FALSE,59091,TRUE,FALSE,FALSE,66,2,1407305816,FALSE,TRUE,165.4961,57220,57220,0,0,0,0,fake,eclipse
1583,612,0.3866077,7,FALSE,FALSE,24446,TRUE,TRUE,FALSE,0,1639,1312910731,FALSE,TRUE,16.864086,0,0,0,0,0,0,fake,eclipse
336,202,0.60119045,7,FALSE,FALSE,2821,TRUE,TRUE,FALSE,0,435,1290613603,FALSE,TRUE,1.6519701,0,0,0,0,0,0,fake,eclipse
140,59,0.42142856,0,FALSE,FALSE,12,TRUE,FALSE,FALSE,0,9,1425074574,FALSE,TRUE,0.07926193,0,0,0,0,0,0,fake,eclipse
140,59,0.42142856,0,FALSE,FALSE,11,TRUE,FALSE,FALSE,0,9,1425074574,FALSE,TRUE,0.07265677,0,0,0,0,0,0,fake,eclipse
245,549,2.2408164,6,TRUE,FALSE,17510,TRUE,TRUE,FALSE,0,0,1422643649,FALSE,TRUE,97.53111,0,0,0,0,0,0,fake,eclipse
588,239,0.40646258,6,FALSE,FALSE,27068,TRUE,FALSE,FALSE,0,32700,1345816758,FALSE,TRUE,25.327196,0,0,0,0,0,0,fake,eclipse
2480,3712,1.4967742,233,TRUE,FALSE,69922,TRUE,TRUE,FALSE,1,1301,1171553776,FALSE,TRUE,22.660273,92,92,0,0,0,0,fake,eclipse
222,100,0.45045045,3,FALSE,FALSE,588,TRUE,FALSE,FALSE,0,56,1244110422,FALSE,TRUE,0.26181173,0,0,0,0,0,0,fake,eclipse
1985,761,0.38337532,5,FALSE,FALSE,35268,TRUE,TRUE,FALSE,0,828,1283193715,FALSE,TRUE,19.663954,0,0,0,0,0,0,fake,eclipse
378,223,0.5899471,3,TRUE,FALSE,1767,TRUE,TRUE,TRUE,0,81,1245705849,FALSE,TRUE,0.79329354,0,0,0,0,0,0,fake,eclipse
275,79,0.28727272,3,TRUE,FALSE,1084,TRUE,TRUE,FALSE,12,37,1276960197,FALSE,TRUE,0.5810213,1,1,0,0,0,0,fake,eclipse
12607,12995,1.0307765,198,TRUE,FALSE,110840,TRUE,TRUE,TRUE,0,1510,1220391109,FALSE,TRUE,43.976894,25,25,0,0,0,0,fake,eclipse
98,22,0.2244898,0,TRUE,FALSE,52,TRUE,TRUE,TRUE,0,0,1377506138,FALSE,TRUE,0.07407899,0,0,0,0,0,0,fake,eclipse
110,2264,20.581818,249,TRUE,FALSE,163613,TRUE,TRUE,FALSE,0,2930,1251140877,FALSE,TRUE,75.588875,0,0,0,0,0,0,fake,eclipse
799,1005,1.2578223,16,TRUE,FALSE,6089,TRUE,TRUE,TRUE,0,224,1243273894,FALSE,FALSE,2.6995466,39,39,0,0,0,0,fake,eclipse
539,421,0.7810761,16,FALSE,FALSE,11061,TRUE,TRUE,TRUE,0,743,1266757266,FALSE,TRUE,5.5757594,0,0,0,0,0,0,fake,eclipse
145,106,0.73103446,1,FALSE,FALSE,3310,TRUE,TRUE,FALSE,0,358,1280656695,FALSE,TRUE,1.8157954,0,0,0,0,0,0,fake,eclipse
1984,233,0.117439516,4,TRUE,FALSE,6453,TRUE,TRUE,TRUE,63,573,1237959162,FALSE,TRUE,2.784975,94810,94810,0,0,0,0,fake,eclipse
3,6,2,0,FALSE,FALSE,5079,TRUE,FALSE,FALSE,0,7,1250207281,FALSE,TRUE,2.3348334,0,0,0,0,0,0,fake,eclipse
155,30,0.19354838,0,TRUE,FALSE,1814,TRUE,FALSE,FALSE,0,478,1388842010,FALSE,TRUE,3.1783109,0,0,0,0,0,0,fake,eclipse
1095,3035,2.7716894,131,TRUE,FALSE,89209,TRUE,TRUE,TRUE,3,70600,1319753489,FALSE,TRUE,65.09809,4,4,0,0,0,0,fake,eclipse
923,946,1.0249188,59,TRUE,FALSE,26142,TRUE,TRUE,FALSE,0,1648,1245616001,FALSE,FALSE,11.731037,0,0,0,0,0,0,fake,eclipse
7,3,0.42857143,0,FALSE,FALSE,60,TRUE,TRUE,FALSE,0,60,1412637027,FALSE,TRUE,0.20315987,0,0,0,0,0,0,fake,eclipse
94,26,0.27659574,0,FALSE,FALSE,1103,TRUE,FALSE,FALSE,0,1,1333680331,FALSE,TRUE,0.91218495,0,0,0,0,0,0,fake,eclipse
232,41,0.17672414,0,FALSE,FALSE,794,TRUE,FALSE,FALSE,0,80,1302851752,FALSE,TRUE,0.5070253,0,0,0,0,0,0,fake,eclipse
378,387,1.0238096,13,TRUE,FALSE,3105,TRUE,TRUE,FALSE,0,329,1195236447,FALSE,FALSE,1.1043773,1,1,0,0,0,0,fake,eclipse
380,545,1.4342105,5,FALSE,FALSE,31536,TRUE,TRUE,TRUE,0,1564,1319897374,FALSE,TRUE,23.040768,0,0,0,0,0,0,fake,eclipse
314,281,0.89490443,2,TRUE,FALSE,2700,TRUE,TRUE,FALSE,0,389,1271383673,FALSE,TRUE,1.3988148,0,0,0,0,0,0,fake,eclipse
296,357,1.206081,1,FALSE,FALSE,6256,TRUE,TRUE,FALSE,0,290,1320466521,FALSE,TRUE,4.592851,0,0,0,0,0,0,fake,eclipse
77,24,0.3116883,0,FALSE,FALSE,450,TRUE,FALSE,FALSE,0,0,1384126349,FALSE,TRUE,0.7196392,0,0,0,0,0,0,fake,eclipse
999,4007,4.011011,156,FALSE,FALSE,6709,TRUE,FALSE,FALSE,0,821,1314703727,FALSE,TRUE,4.6954966,0,0,0,0,0,0,fake,eclipse
422,880,2.085308,35,FALSE,FALSE,14196,TRUE,TRUE,TRUE,0,1113,1304245815,FALSE,TRUE,9.159558,0,0,0,0,0,0,fake,eclipse
94,78,0.82978725,0,FALSE,FALSE,1275,TRUE,FALSE,FALSE,0,0,1424972809,FALSE,TRUE,8.357735,0,0,0,0,0,0,fake,eclipse
568,1865,3.2834506,45,TRUE,FALSE,1398,TRUE,TRUE,TRUE,46,295,1317571485,FALSE,TRUE,1.0017037,0,0,0,0,0,0,fake,eclipse
177,26,0.14689265,0,FALSE,FALSE,86,TRUE,FALSE,FALSE,0,11,1327219566,TRUE,TRUE,0.06698056,0,0,0,0,0,0,fake,eclipse
207,276,1.3333334,10,FALSE,FALSE,15564,TRUE,TRUE,FALSE,0,0,1360064560,FALSE,TRUE,17.220547,0,0,0,0,0,0,fake,eclipse
