tweetTextLen,numItemWords,questionSymbol,exclamSymbol,externLinkPresent,numberNouns,happyEmo,sadEmo,containFirstPron,containSecPron,containThirdPron,numUpperCase,positiveWords,negativeWords,numMentions,numHashtags,numUrls,rtCount,slangWords,colonSymbol,pleasePresent,WotValue,numQuesSymbol,numExclamSymbol,readabilityValue,Indegree,Harmonic,AlexaCountry,AlexaDelta,AlexaPopularity,AlexaReach,class,event
89,11,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,0,3,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
124,18,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,1,1,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
120,17,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,0,1,2,1,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
52,5,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,1,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
72,10,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,2,1,1,1,0,1,FALSE,FALSE,0,0,0,84.9,0,0,0,0,0,0,real,sandy
96,13,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,0,0,7,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
140,25,TRUE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,5,0,0,0,1,1,0,0,TRUE,FALSE,0,1,0,0,0,0,0,0,0,0,real,sandy
119,15,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1,0,2,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
62,7,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,3,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
106,11,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,5,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
102,9,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,2,1,1,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
109,17,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,3,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
115,14,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,0,2,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
114,17,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,4,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
106,14,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
64,8,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,1,1,1,1,2,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
100,10,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,7,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
99,15,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,6,0,1,0,1,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
136,17,FALSE,TRUE,FALSE,0,FALSE,FALSE,TRUE,FALSE,TRUE,5,1,0,0,1,1,0,0,FALSE,FALSE,0,0,2,0,0,0,0,0,0,0,real,sandy
99,16,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,0,1,2,1,0,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
118,17,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,0,0,1,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
116,16,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,1,2,1,1,69,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
56,6,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,2,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
71,7,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
75,11,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,0,0,1,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
64,7,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,0,1,1,0,0,FALSE,FALSE,0,0,0,31.545,0,0,0,0,0,0,real,sandy
84,14,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,0,0,2,1,0,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
121,16,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,0,1,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
84,12,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,6,1,0,0,0,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
129,16,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,1,0,7,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
111,15,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,2,0,0,0,1,0,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
117,16,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,0,0,2,1,1,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
72,9,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,0,0,0,1,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
126,15,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,4,0,0,2,3,1,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
99,12,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,1,2,1,1,0,0,TRUE,FALSE,0,0,0,83.32,0,0,0,0,0,0,real,sandy
71,8,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,1,1,0,0,FALSE,FALSE,0,0,0,82.39,0,0,0,0,0,0,real,sandy
123,14,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,3,1,0,2,FALSE,FALSE,0,0,0,59.745,0,0,0,0,0,0,real,sandy
88,9,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,1,0,2,1,0,2,FALSE,FALSE,0,0,0,78.873,0,0,0,0,0,0,real,sandy
96,14,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,0,1,2,1,29,0,FALSE,FALSE,0,0,0,76.502,0,0,0,0,0,0,real,sandy
77,10,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,1,0,1,FALSE,FALSE,0,0,0,86.705,0,0,0,0,0,0,real,sandy
120,13,FALSE,FALSE,TRUE,4,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,1,1,2,2,17,0,FALSE,FALSE,64,0,0,87.997,380,380,380,380,380,380,real,sandy
135,20,FALSE,FALSE,FALSE,9,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,1,0,2,FALSE,FALSE,0,0,0,55.405,0,0,0,0,0,0,real,sandy
112,15,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,9,0,0,0,1,1,0,0,TRUE,FALSE,0,0,0,53.639,0,0,0,0,0,0,real,sandy
110,17,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,1,0,1,FALSE,FALSE,0,0,0,60.192,0,0,0,0,0,0,real,sandy
132,21,FALSE,FALSE,FALSE,11,FALSE,FALSE,FALSE,FALSE,FALSE,10,0,0,0,1,1,0,0,FALSE,FALSE,0,0,0,63.865,0,0,0,0,0,0,real,sandy
113,15,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,0,1,1,1,0,0,FALSE,FALSE,0,0,0,63.486,0,0,0,0,0,0,real,sandy
136,20,FALSE,FALSE,TRUE,9,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,1,0,2,FALSE,FALSE,67,0,0,63.865,12223,12223,12223,12223,12223,12223,real,sandy
112,13,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,TRUE,FALSE,3,0,0,0,0,2,0,0,FALSE,FALSE,64,0,0,69.994,64,64,64,64,64,64,real,sandy
129,19,FALSE,FALSE,FALSE,9,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,72.519,0,0,0,0,0,0,real,sandy
119,17,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,2,1,0,1,FALSE,FALSE,0,0,0,67.53,0,0,0,0,0,0,real,sandy
38,2,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,0,2,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
58,4,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,3,1,0,0,FALSE,FALSE,0,0,0,-47.98,0,0,0,0,0,0,real,sandy
84,8,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,1,1,0,0,FALSE,FALSE,0,0,0,75.5,0,0,0,0,0,0,real,sandy
140,17,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,0,1,2,1,0,2,FALSE,FALSE,0,0,0,74.522,0,0,0,0,0,0,real,sandy
74,8,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,1,1,0,0,FALSE,FALSE,0,0,0,54.701,0,0,0,0,0,0,real,sandy
120,14,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,0,2,1,1,0,1,FALSE,FALSE,0,0,0,57.234,0,0,0,0,0,0,real,sandy
90,9,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,2,2,1,1,0,FALSE,FALSE,0,0,0,45.645,0,0,0,0,0,0,real,sandy
87,10,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,0,1,1,0,0,FALSE,FALSE,0,0,0,47.3,0,0,0,0,0,0,real,sandy
107,14,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,0,0,2,1,0,0,FALSE,FALSE,0,0,0,60.705,0,0,0,0,0,0,real,sandy
134,16,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,0,3,1,1,0,1,TRUE,FALSE,0,0,0,60.705,0,0,0,0,0,0,real,sandy
112,12,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,3,2,1,163,0,FALSE,FALSE,0,0,0,61.24,0,0,0,0,0,0,real,sandy
113,13,FALSE,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,1,2,1,0,0,FALSE,FALSE,69,0,0,52.865,295612,295612,295612,295612,295612,295612,real,sandy
96,10,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,2,1,0,0,FALSE,FALSE,0,0,0,54.701,0,0,0,0,0,0,real,sandy
78,8,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,2,1,0,0,FALSE,FALSE,0,0,0,45.645,0,0,0,0,0,0,real,sandy
135,18,FALSE,FALSE,FALSE,7,FALSE,FALSE,TRUE,FALSE,FALSE,9,1,0,2,1,1,2,0,TRUE,FALSE,0,0,0,68.983,0,0,0,0,0,0,real,sandy
131,13,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,2,1,0,0,TRUE,FALSE,0,0,0,56.7,0,0,0,0,0,0,real,sandy
93,9,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,2,1,0,0,FALSE,FALSE,0,0,0,45.645,0,0,0,0,0,0,real,sandy
117,14,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,19,0,0,1,0,1,0,0,TRUE,FALSE,0,0,0,41.554,0,0,0,0,0,0,real,sandy
140,19,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,2,1,1,0,0,FALSE,FALSE,0,0,0,77.103,0,0,0,0,0,0,real,sandy
122,15,FALSE,TRUE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,0,1,2,1,0,1,FALSE,FALSE,0,0,1,50.471,0,0,0,0,0,0,real,sandy
126,16,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,1,1,0,1,FALSE,FALSE,0,0,0,53.639,0,0,0,0,0,0,real,sandy
118,16,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,0,1,2,1,0,0,FALSE,FALSE,0,0,0,63.486,0,0,0,0,0,0,real,sandy
140,14,TRUE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,3,2,1,0,0,FALSE,FALSE,0,1,0,47.3,0,0,0,0,0,0,real,sandy
124,18,FALSE,FALSE,FALSE,9,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,1,1,2,1,0,0,TRUE,FALSE,0,0,0,78.81,0,0,0,0,0,0,real,sandy
96,10,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,2,1,0,0,FALSE,FALSE,0,0,0,40.09,0,0,0,0,0,0,real,sandy
73,7,FALSE,TRUE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,1,0,3,1,0,1,FALSE,FALSE,0,0,1,56.755,0,0,0,0,0,0,real,sandy
99,8,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,1,0,5,1,0,0,FALSE,FALSE,0,0,0,34.59,0,0,0,0,0,0,real,sandy
91,13,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,1,1,3,0,FALSE,FALSE,0,0,0,103.379,0,0,0,0,0,0,real,sandy
139,18,FALSE,TRUE,FALSE,10,FALSE,FALSE,FALSE,FALSE,FALSE,17,2,1,2,2,1,0,0,TRUE,FALSE,0,0,4,79.809,0,0,0,0,0,0,real,sandy
44,5,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,1,0,1,6,0,FALSE,FALSE,0,0,0,54.725,0,0,0,0,0,0,real,sandy
26,1,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,1,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
114,15,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,3,1,0,3,FALSE,FALSE,0,0,0,81.855,0,0,0,0,0,0,real,sandy
45,3,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,0,0,1,0,0,FALSE,FALSE,0,0,0,33.575,0,0,0,0,0,0,real,sandy
67,4,FALSE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,8,0,0,1,0,1,0,0,FALSE,FALSE,0,0,2,33.575,0,0,0,0,0,0,real,sandy
83,11,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,0,1,0,1,FALSE,FALSE,0,0,0,80.306,0,0,0,0,0,0,real,sandy
46,4,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0,1,1,0,FALSE,FALSE,0,0,0,54.725,0,0,0,0,0,0,real,sandy
55,5,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,1,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
130,14,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,11,0,0,3,0,1,1,0,FALSE,FALSE,0,0,0,46.605,0,0,0,0,0,0,real,sandy
56,4,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,-1.28,0,0,0,0,0,0,real,sandy
66,5,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,-10.755,0,0,0,0,0,0,real,sandy
40,3,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,97.025,0,0,0,0,0,0,real,sandy
42,3,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,90.99,0,0,0,0,0,0,real,sandy
59,7,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,TRUE,2,1,0,1,0,1,5,2,FALSE,FALSE,0,0,0,92.965,0,0,0,0,0,0,real,sandy
58,7,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,2,0,0,1,0,1,FALSE,FALSE,0,0,0,90.959,0,0,0,0,0,0,real,sandy
110,15,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,TRUE,9,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,60.76,0,0,0,0,0,0,real,sandy
47,5,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,66.4,0,0,0,0,0,0,real,sandy
104,13,FALSE,FALSE,FALSE,7,FALSE,FALSE,TRUE,FALSE,FALSE,2,1,0,0,6,1,0,0,FALSE,FALSE,0,0,0,66.787,0,0,0,0,0,0,real,sandy
68,8,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
34,2,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,35.605,0,0,0,0,0,0,real,sandy
46,4,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,33.575,0,0,0,0,0,0,real,sandy
43,2,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,0,1,6,0,FALSE,FALSE,0,0,0,-6.695,0,0,0,0,0,0,real,sandy
107,14,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,1,0,1,FALSE,FALSE,0,0,0,53.639,0,0,0,0,0,0,real,sandy
95,12,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,2,2,0,1,0,0,TRUE,FALSE,0,0,0,86.705,0,0,0,0,0,0,real,sandy
98,11,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,0,1,0,2,TRUE,FALSE,0,0,0,52.865,0,0,0,0,0,0,real,sandy
84,11,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,49.543,0,0,0,0,0,0,real,sandy
95,12,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,1,1,1,1,1,4,FALSE,FALSE,0,0,0,72.615,0,0,0,0,0,0,real,sandy
72,7,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,2,0,0,0,1,1,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
108,14,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,10,0,1,0,1,1,0,0,FALSE,TRUE,0,0,0,56.978,0,0,0,0,0,0,real,sandy
39,4,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,1,0,0,1,0,0,FALSE,FALSE,0,0,0,75.875,0,0,0,0,0,0,real,sandy
79,12,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,0,1,2,1,FALSE,FALSE,0,0,0,74.805,0,0,0,0,0,0,real,sandy
93,11,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,1,0,1,FALSE,FALSE,0,0,0,55.125,0,0,0,0,0,0,real,sandy
37,3,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0,1,2,0,FALSE,FALSE,0,0,0,90.99,0,0,0,0,0,0,real,sandy
58,4,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,1,0,0,TRUE,FALSE,0,0,0,-8.725,0,0,0,0,0,0,real,sandy
89,11,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,0,0,1,1,0,1,FALSE,FALSE,0,0,0,69.785,0,0,0,0,0,0,real,sandy
88,11,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,41.852,0,0,0,0,0,0,real,sandy
31,2,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,77.905,0,0,0,0,0,0,real,sandy
48,6,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,0,1,0,1,3,0,FALSE,FALSE,0,0,0,102.045,0,0,0,0,0,0,real,sandy
66,7,FALSE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,1,0,1,FALSE,FALSE,0,0,1,82.39,0,0,0,0,0,0,real,sandy
95,12,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,66.795,0,0,0,0,0,0,real,sandy
33,2,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,77.905,0,0,0,0,0,0,real,sandy
118,17,FALSE,FALSE,FALSE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,0,1,0,0,1,0,1,FALSE,FALSE,0,0,0,55.215,0,0,0,0,0,0,real,sandy
68,8,FALSE,TRUE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,0,0,0,1,0,0,FALSE,FALSE,0,0,3,61.24,0,0,0,0,0,0,real,sandy
77,9,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,38,0,0,1,0,1,0,0,FALSE,FALSE,0,0,0,70.668,0,0,0,0,0,0,real,sandy
62,7,FALSE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,1,0,0,1,0,0,FALSE,FALSE,0,0,1,90.959,0,0,0,0,0,0,real,sandy
63,7,FALSE,TRUE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,4,2,0,0,0,1,0,1,FALSE,FALSE,0,0,1,83.61,0,0,0,0,0,0,real,sandy
106,12,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,1,0,0,FALSE,FALSE,0,0,4,74.805,0,0,0,0,0,0,real,sandy
85,10,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,0,0,0,1,0,0,FALSE,FALSE,0,0,0,60.705,0,0,0,0,0,0,real,sandy
80,7,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,0,1,0,1,2,1,FALSE,FALSE,0,0,0,6.359,0,0,0,0,0,0,real,sandy
118,17,FALSE,TRUE,FALSE,4,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,0,0,0,1,0,1,FALSE,FALSE,0,0,1,75.121,0,0,0,0,0,0,real,sandy
50,6,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,0,0,0,1,0,0,FALSE,FALSE,0,0,0,87.945,0,0,0,0,0,0,real,sandy
129,17,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,8,0,1,0,0,1,0,0,TRUE,FALSE,0,0,0,60.192,0,0,0,0,0,0,real,sandy
114,19,FALSE,TRUE,FALSE,4,FALSE,FALSE,TRUE,FALSE,TRUE,66,1,1,0,1,1,0,5,FALSE,FALSE,0,0,2,85.165,0,0,0,0,0,0,real,sandy
58,3,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,0,0,0,2,0,0,TRUE,FALSE,0,0,0,62.79,0,0,82092,82092,82092,82092,real,sandy
104,14,TRUE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,9,1,0,0,1,1,0,0,FALSE,FALSE,0,1,0,84.916,0,0,0,0,0,0,real,sandy
43,4,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,0,0,1,0,1,FALSE,FALSE,0,0,2,97.025,0,0,0,0,0,0,real,sandy
119,17,FALSE,TRUE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,0,0,0,1,0,0,FALSE,FALSE,0,0,2,80.098,0,0,0,0,0,0,real,sandy
72,8,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,1,0,1,1,0,1,FALSE,FALSE,0,0,0,78.873,0,0,0,0,0,0,real,sandy
89,10,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,2,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
36,3,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,1,0,0,0,0,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
